IR,RED,X,Y,Z,HR,RR,SPO2,Error Rate
229332.0,209270.0,0.001,-0.8427,-0.4924,,,,
229396.0,209315.0,0.003,-0.8437,-0.4924,,,,
229377.0,209238.0,0.001,-0.8497,-0.4934,,,,
229455.0,209320.0,0.004,-0.8677,-0.4964,,,,
229441.0,209324.0,0.002,-0.8657,-0.4944,,,,
229449.0,209304.0,0.001,-0.8647,-0.4924,,,,
229449.0,209269.0,0.001,-0.8627,-0.4854,,,,
229499.0,209373.0,0.003,-0.8627,-0.4804,,,,
229502.0,209313.0,0.003,-0.8647,-0.4864,,,,
229552.0,209420.0,0.002,-0.8637,-0.4884,,,,
229566.0,209341.0,0.002,-0.8647,-0.4974,,,,
229583.0,209397.0,0.005,-0.8617,-0.4934,,,,
229618.0,209362.0,0.005,-0.8577,-0.4894,,,,
229503.0,209289.0,0.004,-0.8547,-0.4914,,,,
229417.0,209328.0,0.002,-0.8527,-0.4894,,,,
229295.0,209190.0,0.003,-0.8437,-0.4944,,,,
229195.0,209159.0,0.001,-0.8687,-0.4954,,,,
229232.0,209194.0,0.004,-0.8697,-0.4934,,,,
229293.0,209164.0,0.002,-0.8737,-0.4924,,,,
229357.0,209182.0,0.002,-0.8737,-0.4924,,,,
229353.0,209211.0,0.002,-0.8797,-0.4884,,,,
229410.0,209331.0,-0.001,-0.8757,-0.4874,,,,
229389.0,209224.0,-0.001,-0.8777,-0.4814,,,,
229460.0,209263.0,-0.005,-0.8757,-0.4844,,,,
229340.0,209190.0,0.003,-0.8747,-0.4954,,,,
229341.0,209270.0,0.005,-0.8627,-0.4884,,,,
229379.0,209233.0,0.006,-0.8587,-0.4804,,,,
229386.0,209175.0,0.004,-0.8537,-0.4794,,,,
229435.0,209248.0,0.008,-0.8567,-0.4884,,,,
229477.0,209343.0,0.008,-0.8547,-0.4894,,,,
229481.0,209281.0,0.007,-0.8537,-0.4854,,,,
229541.0,209265.0,0.006,-0.8567,-0.4844,,,,
229529.0,209246.0,0.007,-0.8627,-0.4794,,,,
229561.0,209312.0,0.004,-0.8677,-0.4774,,,,
229578.0,209317.0,0.005,-0.8667,-0.4774,,,,
229652.0,209302.0,0.004,-0.8677,-0.4774,,,,
229594.0,209341.0,0.004,-0.8697,-0.4844,,,,
229662.0,209394.0,0.005,-0.8747,-0.4884,,,,
229663.0,209370.0,0.004,-0.8727,-0.4864,,,,
229629.0,209322.0,-0.001,-0.8677,-0.4804,,,,
229551.0,209301.0,0.0,-0.8627,-0.4814,,,,
229400.0,209216.0,0.0,-0.8617,-0.4834,,,,
229314.0,209201.0,0.001,-0.8587,-0.4824,,,,
229314.0,209109.0,0.002,-0.8637,-0.4834,,,,
229280.0,209245.0,-0.001,-0.8637,-0.4794,,,,
229286.0,209197.0,0.0,-0.8597,-0.4784,,,,
229321.0,209125.0,0.001,-0.8657,-0.4764,,,,
229336.0,209247.0,0.003,-0.8617,-0.4784,,,,
229304.0,209158.0,0.009,-0.8667,-0.4834,,,,
229388.0,209268.0,0.007,-0.8757,-0.4834,,,,
229447.0,209280.0,0.006,-0.8677,-0.4804,,,,
229447.0,209215.0,0.003,-0.8687,-0.4824,,,,
229492.0,209315.0,0.007,-0.8637,-0.4924,,,,
229542.0,209299.0,0.005,-0.8587,-0.4934,,,,
229522.0,209222.0,0.005,-0.8557,-0.4884,,,,
229437.0,209245.0,0.006,-0.8547,-0.4864,,,,
229561.0,209283.0,0.005,-0.8567,-0.4884,,,,
229514.0,209261.0,0.005,-0.8617,-0.4854,,,,
229555.0,209227.0,0.006,-0.8667,-0.4794,,,,
229532.0,209341.0,0.007,-0.8687,-0.4784,,,,
229545.0,209348.0,0.005,-0.8637,-0.4774,,,,
229545.0,209281.0,0.003,-0.8637,-0.4804,,,,
229532.0,209249.0,0.004,-0.8657,-0.4854,,,,
229651.0,209306.0,0.002,-0.8627,-0.4824,,,,
229587.0,209280.0,0.002,-0.8647,-0.4804,,,,
229608.0,209329.0,0.0,-0.8677,-0.4814,,,,
229502.0,209287.0,0.005,-0.8707,-0.4744,,,,
229492.0,209226.0,0.003,-0.8677,-0.4734,,,,
229481.0,209231.0,0.002,-0.8677,-0.4764,,,,
229462.0,209296.0,0.001,-0.8697,-0.4774,,,,
229472.0,209275.0,0.001,-0.8657,-0.4684,,,,
229551.0,209219.0,0.003,-0.8647,-0.4744,,,,
229583.0,209268.0,0.007,-0.8667,-0.4724,,,,
229618.0,209254.0,0.009,-0.8647,-0.4744,,,,
229665.0,209310.0,0.005,-0.8657,-0.4724,,,,
229738.0,209387.0,0.004,-0.8687,-0.4734,,,,
229775.0,209350.0,0.002,-0.8717,-0.4724,,,,
229862.0,209353.0,0.004,-0.8637,-0.4774,,,,
229895.0,209383.0,0.007,-0.8647,-0.4804,,,,
229847.0,209406.0,0.011,-0.8627,-0.4884,,,,
229811.0,209463.0,0.009,-0.8637,-0.4864,,,,
229819.0,209444.0,0.01,-0.8647,-0.4834,,,,
229824.0,209368.0,0.005,-0.8737,-0.4814,,,,
229829.0,209415.0,0.004,-0.8657,-0.4784,,,,
229920.0,209464.0,0.007,-0.8637,-0.4764,,,,
229918.0,209473.0,0.009,-0.8657,-0.4824,,,,
229943.0,209444.0,0.007,-0.8627,-0.4814,,,,
229966.0,209422.0,0.007,-0.8637,-0.4814,,,,
229955.0,209401.0,0.005,-0.8667,-0.4834,,,,
229972.0,209474.0,0.004,-0.8647,-0.4784,,,,
230002.0,209437.0,0.005,-0.8627,-0.4814,,,,
230035.0,209457.0,0.006,-0.8657,-0.4794,,,,
230058.0,209501.0,0.003,-0.8697,-0.4814,,,,
230090.0,209516.0,0.004,-0.8717,-0.4854,,,,
230102.0,209508.0,0.01,-0.8657,-0.4864,,,,
230142.0,209513.0,0.007,-0.8577,-0.4884,,,,
230174.0,209629.0,0.005,-0.8587,-0.4904,,,,
230223.0,209601.0,0.01,-0.8637,-0.4904,,,,
230210.0,209640.0,0.008,-0.8667,-0.4904,,,,
230220.0,209560.0,0.008,-0.8647,-0.4874,,,,
230256.0,209628.0,0.01,-0.8607,-0.4854,,,,
230275.0,209604.0,0.005,-0.8627,-0.4844,,,,
230277.0,209620.0,0.006,-0.8567,-0.4834,,,,
230220.0,209557.0,0.005,-0.8607,-0.4884,,,,
230090.0,209504.0,0.006,-0.8667,-0.4864,,,,
229950.0,209442.0,0.006,-0.8617,-0.4894,,,,
229847.0,209417.0,0.006,-0.8587,-0.4874,,,,
229801.0,209389.0,0.005,-0.8617,-0.4854,,,,
229755.0,209374.0,0.008,-0.8577,-0.4854,,,,
229779.0,209410.0,0.01,-0.8627,-0.4904,,,,
229773.0,209359.0,0.007,-0.8617,-0.4904,,,,
229812.0,209388.0,0.007,-0.8607,-0.4894,,,,
229865.0,209412.0,0.008,-0.8587,-0.4884,,,,
229889.0,209357.0,0.006,-0.8627,-0.4854,,,,
229924.0,209380.0,0.006,-0.8637,-0.4844,,,,
229963.0,209454.0,0.007,-0.8637,-0.4844,,,,
229945.0,209529.0,0.005,-0.8617,-0.4854,,,,
229957.0,209555.0,0.006,-0.8607,-0.4814,,,,
229987.0,209433.0,0.004,-0.8607,-0.4784,,,,
229991.0,209478.0,0.004,-0.8617,-0.4814,,,,
229954.0,209436.0,0.007,-0.8627,-0.4834,,,,
230017.0,209514.0,0.007,-0.8647,-0.4854,,,,
230116.0,209510.0,0.005,-0.8617,-0.4864,,,,
230118.0,209514.0,0.002,-0.8637,-0.4874,,,,
230126.0,209559.0,0.001,-0.8647,-0.4854,,,,
230153.0,209503.0,0.005,-0.8647,-0.4874,,,,
230202.0,209627.0,0.007,-0.8667,-0.4874,,,,
230188.0,209536.0,0.009,-0.8647,-0.4884,,,,
230210.0,209552.0,0.006,-0.8657,-0.4834,,,,
230136.0,209518.0,0.006,-0.8627,-0.4834,,,,
230046.0,209501.0,0.006,-0.8597,-0.4884,,,,
229977.0,209399.0,0.006,-0.8607,-0.4864,,,,
229856.0,209411.0,0.005,-0.8587,-0.4854,,,,
229835.0,209311.0,0.006,-0.8597,-0.4854,,,,
229785.0,209322.0,0.006,-0.8587,-0.4844,,,,
229856.0,209370.0,0.004,-0.8637,-0.4854,,,,
229789.0,209331.0,0.003,-0.8587,-0.4844,,,,
229835.0,209372.0,0.005,-0.8597,-0.4844,,,,
229840.0,209354.0,0.005,-0.8567,-0.4794,,,,
229922.0,209426.0,0.005,-0.8597,-0.4834,,,,
229916.0,209386.0,0.008,-0.8617,-0.4844,,,,
230004.0,209501.0,0.006,-0.8607,-0.4854,,,,
230064.0,209418.0,0.007,-0.8607,-0.4884,,,,
230054.0,209384.0,0.009,-0.8617,-0.4894,,,,
230024.0,209499.0,0.009,-0.8617,-0.4894,,,,
230018.0,209454.0,0.001,-0.8637,-0.4814,,,,
230007.0,209422.0,0.004,-0.8607,-0.4834,,,,
229964.0,209455.0,0.011,-0.8627,-0.4824,,,,
229996.0,209465.0,0.008,-0.8627,-0.4834,,,,
230047.0,209512.0,0.006,-0.8627,-0.4864,,,,
230033.0,209440.0,0.002,-0.8637,-0.4834,,,,
230056.0,209530.0,0.004,-0.8627,-0.4814,,,,
230067.0,209453.0,0.003,-0.8627,-0.4824,,,,
230096.0,209530.0,0.003,-0.8637,-0.4824,,,,
230108.0,209430.0,0.006,-0.8637,-0.4844,,,,
230118.0,209482.0,0.007,-0.8647,-0.4864,,,,
230137.0,209502.0,0.004,-0.8617,-0.4844,,,,
230151.0,209488.0,0.008,-0.8657,-0.4874,,,,
230205.0,209562.0,0.007,-0.8617,-0.4884,,,,
230192.0,209515.0,0.006,-0.8627,-0.4844,,,,
230233.0,209586.0,0.007,-0.8597,-0.4844,,,,
230191.0,209488.0,0.007,-0.8587,-0.4844,,,,
230107.0,209537.0,0.008,-0.8617,-0.4884,,,,
229929.0,209398.0,0.006,-0.8577,-0.4864,,,,
229911.0,209395.0,0.006,-0.8577,-0.4854,,,,
229858.0,209311.0,0.005,-0.8597,-0.4864,,,,
229769.0,209322.0,0.004,-0.8667,-0.4884,,,,
229716.0,209386.0,0.004,-0.8657,-0.4864,,,,
229702.0,209313.0,0.006,-0.8647,-0.4814,,,,
229766.0,209370.0,0.006,-0.8667,-0.4834,,,,
229753.0,209290.0,0.005,-0.8657,-0.4844,,,,
229728.0,209297.0,0.005,-0.8677,-0.4904,,,,
229808.0,209347.0,0.005,-0.8657,-0.4854,,,,
229799.0,209327.0,0.005,-0.8647,-0.4844,,,,
229789.0,209337.0,0.009,-0.8647,-0.4834,,,,
229893.0,209381.0,0.005,-0.8637,-0.4844,,,,
229975.0,209337.0,0.006,-0.8667,-0.4894,,,,
230018.0,209444.0,0.003,-0.8637,-0.4834,,,,
229936.0,209355.0,0.002,-0.8637,-0.4844,,,,
229957.0,209389.0,0.003,-0.8657,-0.4824,,,,
229919.0,209369.0,0.005,-0.8637,-0.4834,,,,
229868.0,209356.0,0.007,-0.8667,-0.4824,,,,
230010.0,209430.0,0.009,-0.8627,-0.4834,,,,
230007.0,209391.0,0.009,-0.8657,-0.4834,,,,
230026.0,209395.0,0.008,-0.8637,-0.4814,,,,
230019.0,209333.0,0.006,-0.8637,-0.4834,,,,
229963.0,209372.0,0.003,-0.8597,-0.4844,,,,
230024.0,209402.0,0.004,-0.8567,-0.4874,,,,
230058.0,209466.0,0.001,-0.8607,-0.4864,,,,
230143.0,209415.0,0.002,-0.8627,-0.4854,,,,
230117.0,209485.0,0.005,-0.8677,-0.4864,,,,
230084.0,209457.0,0.006,-0.8657,-0.4864,,,,
230118.0,209490.0,0.005,-0.8637,-0.4834,,,,
230031.0,209513.0,0.004,-0.8617,-0.4854,,,,
230025.0,209385.0,0.003,-0.8647,-0.4874,,,,
229917.0,209376.0,0.003,-0.8627,-0.4894,,,,
229795.0,209294.0,0.002,-0.8607,-0.4904,,,,
229799.0,209321.0,0.003,-0.8587,-0.4864,,,,
229776.0,209294.0,0.001,-0.8627,-0.4834,,,,
229643.0,209233.0,0.001,-0.8657,-0.4834,,,,
229728.0,209236.0,0.003,-0.8647,-0.4834,,,,
229707.0,209236.0,0.004,-0.8607,-0.4854,,,,
229696.0,209239.0,0.005,-0.8627,-0.4814,,,,
229726.0,209302.0,0.009,-0.8597,-0.4834,,,,
229847.0,209216.0,0.008,-0.8607,-0.4844,,,,
229910.0,209289.0,0.004,-0.8617,-0.4864,,,,
229898.0,209256.0,0.002,-0.8577,-0.4864,,,,
229933.0,209267.0,0.001,-0.8607,-0.4854,,,,
229941.0,209308.0,0.002,-0.8627,-0.4864,,,,
229925.0,209280.0,0.005,-0.8647,-0.4854,,,,
229930.0,209302.0,0.004,-0.8657,-0.4874,,,,
229913.0,209322.0,0.005,-0.8617,-0.4814,,,,
229817.0,209327.0,0.007,-0.8607,-0.4824,,,,
229858.0,209308.0,0.008,-0.8617,-0.4824,,,,
229865.0,209320.0,0.007,-0.8617,-0.4844,,,,
229798.0,209304.0,0.007,-0.8617,-0.4844,,,,
229888.0,209291.0,0.007,-0.8687,-0.4814,,,,
229836.0,209276.0,0.006,-0.8647,-0.4844,,,,
229691.0,209246.0,0.002,-0.8627,-0.4854,,,,
229641.0,209255.0,0.003,-0.8607,-0.4874,,,,
229531.0,209197.0,0.004,-0.8607,-0.4884,,,,
229563.0,209131.0,0.004,-0.8617,-0.4844,,,,
229539.0,209205.0,0.004,-0.8607,-0.4844,,,,
229548.0,209158.0,0.006,-0.8617,-0.4834,,,,
229594.0,209253.0,0.005,-0.8607,-0.4874,,,,
229599.0,209234.0,0.005,-0.8607,-0.4864,,,,
229573.0,209256.0,0.003,-0.8617,-0.4844,,,,
229601.0,209165.0,0.003,-0.8607,-0.4854,,,,
229586.0,209174.0,0.005,-0.8607,-0.4854,,,,
229632.0,209255.0,0.004,-0.8637,-0.4844,,,,
229675.0,209202.0,0.003,-0.8627,-0.4894,,,,
229714.0,209219.0,0.005,-0.8627,-0.4894,,,,
229753.0,209196.0,0.003,-0.8617,-0.4874,,,,
229693.0,209168.0,0.003,-0.8637,-0.4884,,,,
229681.0,209194.0,0.005,-0.8657,-0.4874,,,,
229727.0,209198.0,0.007,-0.8637,-0.4904,,,,
229741.0,209215.0,0.004,-0.8637,-0.4884,,,,
229721.0,209173.0,0.007,-0.8627,-0.4874,,,,
229691.0,209198.0,0.008,-0.8617,-0.4894,,,,
229727.0,209228.0,0.009,-0.8627,-0.4894,,,,
229741.0,209241.0,0.004,-0.8677,-0.4914,,,,
229741.0,209213.0,0.006,-0.8657,-0.4884,,,,
229764.0,209275.0,0.004,-0.8657,-0.4834,,,,
229770.0,209247.0,0.001,-0.8667,-0.4844,,,,
229796.0,209262.0,0.003,-0.8677,-0.4854,,,,
229821.0,209274.0,0.002,-0.8647,-0.4854,,,,
229805.0,209285.0,0.003,-0.8617,-0.4864,,,,
229899.0,209254.0,0.005,-0.8607,-0.4894,,,,
229859.0,209269.0,0.008,-0.8647,-0.4864,,,,
229905.0,209359.0,0.005,-0.8667,-0.4884,,,,
229856.0,209262.0,0.006,-0.8677,-0.4864,,,,
229841.0,209251.0,0.006,-0.8657,-0.4844,,,,
229770.0,209287.0,0.006,-0.8657,-0.4854,,,,
229621.0,209170.0,0.002,-0.8627,-0.4884,,,,
229498.0,209119.0,0.002,-0.8587,-0.4834,,,,
229503.0,209141.0,0.001,-0.8597,-0.4844,,,,
229438.0,209155.0,0.003,-0.8587,-0.4834,,,,
229489.0,209101.0,0.004,-0.8617,-0.4804,,,,
229474.0,209143.0,0.005,-0.8577,-0.4834,,,,
229478.0,209114.0,0.006,-0.8607,-0.4844,,,,
229463.0,209144.0,0.005,-0.8607,-0.4824,,,,
229504.0,209178.0,0.005,-0.8637,-0.4894,,,,
229500.0,209072.0,0.005,-0.8617,-0.4864,,,,
229472.0,209089.0,0.003,-0.8617,-0.4864,,,,
229485.0,209095.0,0.005,-0.8627,-0.4854,,,,
229530.0,209142.0,0.007,-0.8677,-0.4834,,,,
229498.0,209115.0,0.005,-0.8637,-0.4874,,,,
229515.0,209201.0,0.004,-0.8607,-0.4844,,,,
229569.0,209095.0,0.004,-0.8627,-0.4844,,,,
229499.0,209107.0,0.003,-0.8627,-0.4854,,,,
229519.0,209106.0,0.005,-0.8617,-0.4844,,,,
229623.0,209188.0,0.004,-0.8637,-0.4824,,,,
229529.0,209135.0,0.003,-0.8657,-0.4824,,,,
229628.0,209161.0,0.004,-0.8657,-0.4854,,,,
229639.0,209148.0,0.001,-0.8657,-0.4844,,,,
229676.0,209203.0,0.005,-0.8657,-0.4814,,,,
229785.0,209200.0,0.006,-0.8637,-0.4804,,,,
229778.0,209265.0,0.004,-0.8597,-0.4904,,,,
229793.0,209185.0,0.004,-0.8597,-0.4834,,,,
229642.0,209217.0,0.005,-0.8607,-0.4844,,,,
229803.0,209280.0,0.005,-0.8637,-0.4824,,,,
229815.0,209253.0,0.004,-0.8627,-0.4834,,,,
229688.0,209170.0,0.002,-0.8627,-0.4864,,,,
229548.0,209102.0,0.004,-0.8647,-0.4854,,,,
229415.0,209053.0,0.003,-0.8657,-0.4854,,,,
229354.0,209119.0,0.004,-0.8627,-0.4834,,,,
229410.0,209033.0,0.004,-0.8617,-0.4834,,,,
229357.0,209070.0,0.005,-0.8617,-0.4854,,,,
229284.0,208997.0,0.009,-0.8587,-0.4814,,,,
229353.0,209047.0,0.008,-0.8627,-0.4804,,,,
229319.0,209002.0,0.006,-0.8617,-0.4854,,,,
229252.0,208996.0,0.006,-0.8627,-0.4854,,,,
229301.0,208992.0,0.007,-0.8647,-0.4824,,,,
229358.0,208966.0,0.007,-0.8597,-0.4834,,,,
229370.0,209049.0,0.006,-0.8637,-0.4824,,,,
229402.0,209112.0,0.004,-0.8607,-0.4864,,,,
229475.0,209071.0,0.007,-0.8617,-0.4854,,,,
229457.0,208997.0,0.007,-0.8587,-0.4834,,,,
229466.0,209051.0,0.006,-0.8637,-0.4844,,,,
229429.0,209078.0,0.006,-0.8627,-0.4824,,,,
229339.0,209064.0,0.005,-0.8627,-0.4784,,,,
229401.0,209033.0,0.005,-0.8587,-0.4844,,,,
229302.0,209006.0,0.005,-0.8597,-0.4824,,,,
229408.0,209041.0,0.004,-0.8607,-0.4804,,,,
229366.0,209028.0,0.002,-0.8637,-0.4834,,,,
229501.0,209037.0,0.002,-0.8627,-0.4814,,,,
229501.0,209095.0,0.002,-0.8617,-0.4834,,,,
229479.0,209113.0,0.004,-0.8647,-0.4864,,,,
229496.0,209080.0,0.004,-0.8627,-0.4854,,,,
229480.0,209055.0,0.006,-0.8627,-0.4844,,,,
229495.0,209066.0,0.005,-0.8657,-0.4834,,,,
229535.0,209124.0,0.004,-0.8647,-0.4834,,,,
229528.0,209070.0,0.003,-0.8657,-0.4874,,,,
229561.0,209080.0,0.002,-0.8607,-0.4844,,,,
229605.0,209149.0,0.004,-0.8597,-0.4854,,,,
229647.0,209111.0,0.003,-0.8597,-0.4844,,,,
229382.0,209016.0,0.004,-0.8627,-0.4884,,,,
229200.0,208965.0,0.005,-0.8647,-0.4864,,,,
229222.0,208946.0,0.005,-0.8647,-0.4864,,,,
229173.0,209039.0,0.002,-0.8667,-0.4874,,,,
229210.0,208973.0,0.003,-0.8627,-0.4844,,,,
229132.0,208922.0,0.004,-0.8647,-0.4944,,,,
229181.0,209011.0,0.012,-0.8627,-0.5044,,,,
229243.0,208981.0,0.01,-0.8627,-0.5084,,,,
229196.0,208908.0,0.008,-0.8657,-0.4974,,,,
229234.0,208973.0,0.004,-0.8647,-0.4904,,,,
229286.0,208944.0,0.005,-0.8647,-0.4914,,,,
229334.0,209020.0,0.006,-0.8637,-0.4874,,,,
229275.0,208961.0,-0.001,-0.8627,-0.4794,,,,
229326.0,208992.0,0.003,-0.8637,-0.4794,,,,
229330.0,208922.0,0.003,-0.8617,-0.4834,,,,
229246.0,208953.0,0.005,-0.8597,-0.4844,,,,
229261.0,208973.0,0.004,-0.8567,-0.4854,,,,
229328.0,208955.0,0.004,-0.8577,-0.4824,,,,
229256.0,208986.0,0.004,-0.8597,-0.4814,,,,
229277.0,208956.0,0.005,-0.8637,-0.4864,,,,
229268.0,208976.0,0.008,-0.8647,-0.4824,,,,
229302.0,208994.0,0.006,-0.8647,-0.4854,,,,
229302.0,208975.0,0.006,-0.8677,-0.4854,,,,
229294.0,208971.0,0.003,-0.8677,-0.4864,,,,
229383.0,209061.0,0.002,-0.8667,-0.4874,,,,
229383.0,209106.0,0.002,-0.8617,-0.4834,,,,
229451.0,209067.0,0.003,-0.8587,-0.4864,,,,
229427.0,209054.0,0.005,-0.8597,-0.4864,,,,
229479.0,209079.0,0.005,-0.8597,-0.4874,,,,
229483.0,209004.0,0.004,-0.8597,-0.4894,,,,
229484.0,209013.0,0.003,-0.8597,-0.4864,,,,
229508.0,209026.0,0.002,-0.8617,-0.4874,,,,
229561.0,209064.0,0.0,-0.8627,-0.4894,,,,
229512.0,209158.0,0.004,-0.8567,-0.4894,,,,
229532.0,209148.0,0.004,-0.8597,-0.4844,,,,
229596.0,209086.0,0.008,-0.8657,-0.4884,,,,
229460.0,209058.0,0.005,-0.8637,-0.4854,,,,
229432.0,209032.0,0.005,-0.8627,-0.4804,,,,
229311.0,209024.0,0.005,-0.8667,-0.4804,,,,
229176.0,208986.0,0.004,-0.8647,-0.4844,,,,
229111.0,208960.0,0.004,-0.8667,-0.4854,,,,
229111.0,208834.0,0.005,-0.8637,-0.4844,,,,
229046.0,208927.0,0.007,-0.8657,-0.4824,,,,
229174.0,208842.0,0.008,-0.8637,-0.4834,,,,
229117.0,208872.0,0.006,-0.8647,-0.4834,,,,
229107.0,208921.0,0.005,-0.8667,-0.4804,,,,
229149.0,208925.0,0.008,-0.8637,-0.4804,,,,
229245.0,208907.0,0.005,-0.8607,-0.4814,,,,
229140.0,208899.0,0.005,-0.8617,-0.4804,,,,
229249.0,208865.0,0.008,-0.8627,-0.4824,,,,
229111.0,208898.0,0.003,-0.8637,-0.4854,,,,
229127.0,208907.0,0.003,-0.8637,-0.4854,,,,
229185.0,209012.0,0.004,-0.8587,-0.4824,,,,
229198.0,208955.0,0.005,-0.8587,-0.4834,,,,
229258.0,208977.0,0.006,-0.8617,-0.4824,,,,
229316.0,208958.0,0.003,-0.8617,-0.4814,,,,
229210.0,208941.0,0.003,-0.8657,-0.4824,,,,
229275.0,208972.0,0.005,-0.8637,-0.4894,,,,
229248.0,208944.0,0.005,-0.8617,-0.4874,,,,
229287.0,209021.0,0.003,-0.8617,-0.4824,,,,
229361.0,208998.0,0.006,-0.8647,-0.4824,,,,
229386.0,209020.0,0.005,-0.8657,-0.4814,,,,
229363.0,208999.0,0.006,-0.8677,-0.4874,,,,
229392.0,209012.0,0.006,-0.8637,-0.4844,,,,
229457.0,209076.0,0.004,-0.8617,-0.4864,,,,
229490.0,209080.0,0.007,-0.8627,-0.4914,,,,
229515.0,209017.0,0.006,-0.8657,-0.4914,,,,
229431.0,209031.0,0.008,-0.8657,-0.4864,,,,
229527.0,209061.0,0.004,-0.8627,-0.4834,,,,
229445.0,208978.0,0.005,-0.8627,-0.4814,,,,
229251.0,208940.0,0.007,-0.8657,-0.4874,,,,
229186.0,208926.0,0.007,-0.8637,-0.4874,,,,
229131.0,208914.0,0.005,-0.8617,-0.4854,,,,
229038.0,208906.0,0.004,-0.8617,-0.4824,,,,
229091.0,208868.0,0.005,-0.8587,-0.4844,,,,
229049.0,208789.0,0.005,-0.8587,-0.4814,,,,
229045.0,208864.0,0.006,-0.8587,-0.4834,,,,
229081.0,208910.0,0.006,-0.8627,-0.4844,,,,
229054.0,208872.0,0.004,-0.8637,-0.4894,,,,
229113.0,208864.0,0.003,-0.8627,-0.4834,,,,
229093.0,208823.0,0.005,-0.8677,-0.4834,,,,
229072.0,208847.0,0.005,-0.8687,-0.4864,,,,
229089.0,208854.0,0.003,-0.8657,-0.4854,,,,
229132.0,208954.0,0.004,-0.8667,-0.4834,,,,
229177.0,208859.0,0.005,-0.8637,-0.4804,,,,
229116.0,208888.0,0.009,-0.8627,-0.4804,,,,
229125.0,208943.0,0.007,-0.8617,-0.4834,,,,
229055.0,208849.0,0.007,-0.8617,-0.4834,,,,
229101.0,208948.0,0.0,-0.8597,-0.4874,,,,
229073.0,208857.0,0.005,-0.8597,-0.4734,,,,
229113.0,208920.0,0.001,-0.8607,-0.4744,,,,
229103.0,208867.0,0.002,-0.8597,-0.4824,,,,
229103.0,208874.0,0.005,-0.8597,-0.4834,,,,
229119.0,208883.0,0.007,-0.8577,-0.4834,,,,
229214.0,208871.0,0.009,-0.8597,-0.4794,,,,
229166.0,208890.0,0.006,-0.8637,-0.4814,,,,
229218.0,208962.0,0.005,-0.8617,-0.4814,,,,
229211.0,208912.0,0.003,-0.8617,-0.4814,,,,
229224.0,208926.0,0.005,-0.8637,-0.4884,,,,
229282.0,208983.0,0.006,-0.8657,-0.4854,,,,
229353.0,209069.0,0.006,-0.8687,-0.4804,,,,
229299.0,208994.0,0.005,-0.8667,-0.4834,,,,
229300.0,209040.0,0.005,-0.8647,-0.4844,,,,
229222.0,208895.0,0.003,-0.8657,-0.4794,,,,
229016.0,208866.0,0.003,-0.8667,-0.4824,,,,
228992.0,208826.0,0.004,-0.8647,-0.4874,,,,
228861.0,208797.0,0.002,-0.8617,-0.4844,,,,
228972.0,208779.0,0.002,-0.8617,-0.4784,,,,
229011.0,208842.0,0.004,-0.8627,-0.4784,,,,
229004.0,208877.0,0.005,-0.8637,-0.4834,,,,
229049.0,208811.0,0.007,-0.8627,-0.4844,,,,
229002.0,208882.0,0.005,-0.8647,-0.4844,,,,
229014.0,208862.0,0.006,-0.8647,-0.4834,,,,
229029.0,208925.0,0.003,-0.8617,-0.4804,,,,
229021.0,208899.0,0.007,-0.8647,-0.4844,,,,
229024.0,208786.0,0.005,-0.8687,-0.4834,,,,
229018.0,208834.0,0.005,-0.8687,-0.4844,,,,
229008.0,208838.0,0.005,-0.8677,-0.4824,,,,
228985.0,208830.0,0.005,-0.8677,-0.4834,,,,
229016.0,208868.0,0.005,-0.8657,-0.4854,,,,
229041.0,208918.0,0.005,-0.8657,-0.4844,,,,
229036.0,208885.0,0.005,-0.8607,-0.4824,,,,
229048.0,208912.0,0.006,-0.8617,-0.4854,,,,
229081.0,208774.0,0.004,-0.8607,-0.4834,,,,
229082.0,208934.0,0.004,-0.8617,-0.4854,,,,
229136.0,208882.0,0.003,-0.8627,-0.4814,,,,
229044.0,208860.0,0.005,-0.8607,-0.4824,,,,
229083.0,208878.0,0.006,-0.8627,-0.4804,,,,
229085.0,208877.0,0.004,-0.8627,-0.4824,,,,
229098.0,208879.0,0.005,-0.8667,-0.4824,,,,
229146.0,208888.0,0.003,-0.8677,-0.4854,,,,
229127.0,208898.0,0.003,-0.8647,-0.4854,,,,
229162.0,208926.0,0.003,-0.8667,-0.4844,,,,
229196.0,208934.0,0.004,-0.8677,-0.4844,,,,
229192.0,208921.0,0.006,-0.8657,-0.4884,,,,
229198.0,208953.0,0.007,-0.8667,-0.4844,,,,
229275.0,209010.0,0.005,-0.8667,-0.4834,,,,
229362.0,208938.0,0.008,-0.8667,-0.4834,,,,
229368.0,208984.0,0.004,-0.8637,-0.4854,,,,
229408.0,209019.0,0.003,-0.8637,-0.4864,,,,
229291.0,208994.0,0.007,-0.8647,-0.4854,,,,
229337.0,208996.0,0.005,-0.8667,-0.4824,,,,
229404.0,208982.0,0.007,-0.8687,-0.4854,,,,
229292.0,208985.0,0.004,-0.8647,-0.4814,,,,
229201.0,208917.0,0.002,-0.8647,-0.4834,,,,
229119.0,208909.0,0.004,-0.8617,-0.4804,,,,
228905.0,208896.0,0.006,-0.8597,-0.4834,,,,
228971.0,208762.0,0.004,-0.8627,-0.4824,,,,
228890.0,208800.0,0.005,-0.8637,-0.4814,,,,
