IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
239515.0,234482.0,0.7596,-0.5845,0.3083,,,99.74035043537265,
239522.0,234373.0,0.7586,-0.5785,0.3103,,,99.8531247538661,
239525.0,234435.0,0.7606,-0.5775,0.3103,,,99.4011963924637,
239523.0,234474.0,0.7596,-0.5825,0.3133,,,99.71331887299364,
239636.0,234478.0,0.7586,-0.5835,0.3093,,,99.20529998700044,
239560.0,234430.0,0.7616,-0.5855,0.3093,,,99.78857296532414,
239559.0,234411.0,0.7596,-0.5835,0.3113,,,99.58681992445483,
239658.0,234461.0,0.7626,-0.5815,0.3113,,,99.72328917413338,
239965.0,234583.0,0.7576,-0.5835,0.3143,,,99.49625006134738,
240050.0,234646.0,0.7576,-0.5825,0.3113,,,99.74255841561983,
240032.0,234609.0,0.7606,-0.5885,0.3103,,,99.38510603769937,
240086.0,234623.0,0.7636,-0.5875,0.3072,,,99.77335198872234,
240149.0,234661.0,0.7626,-0.5875,0.3052,,,99.57409672363701,
240216.0,234618.0,0.7586,-0.5885,0.3103,,,99.60627922332012,
240222.0,234735.0,0.7586,-0.5875,0.3133,,,99.34190383204789,
240208.0,234641.0,0.7576,-0.5915,0.3123,,,99.69066837373111,
240300.0,234747.0,0.7616,-0.5935,0.3103,,,99.8005473079587,
240337.0,234754.0,0.7606,-0.5895,0.3143,,,99.68421325983235,
240424.0,234709.0,0.7626,-0.5895,0.3153,,,99.60564868485946,
240443.0,234723.0,0.7596,-0.5905,0.3153,,,99.63606213385106,
240543.0,234722.0,0.7586,-0.5865,0.3103,,,99.5351412362302,
240560.0,234749.0,0.7596,-0.5855,0.3123,,,99.71810386119763,
240663.0,234727.0,0.7586,-0.5845,0.3093,,,99.52494517921895,
240663.0,234789.0,0.7576,-0.5855,0.3103,,,99.5811730173371,
240764.0,234846.0,0.7546,-0.5885,0.3113,,,99.43062361864739,
240786.0,234784.0,0.7566,-0.5895,0.3103,,,99.50033366962505,
240734.0,234785.0,0.7626,-0.5895,0.3103,,,99.61864186211571,
240590.0,234698.0,0.7606,-0.5905,0.3083,,,99.52237216636563,
240168.0,234525.0,0.7586,-0.5895,0.3103,,,99.52324724920597,
239837.0,234457.0,0.7556,-0.5875,0.3113,,,99.78800606392994,
239628.0,234340.0,0.7586,-0.5895,0.3163,,,99.45165165484536,
239537.0,234444.0,0.7586,-0.5935,0.3113,,,99.51670259521968,
239498.0,234366.0,0.7596,-0.5965,0.3123,,,99.42459422169917,
239626.0,234480.0,0.7616,-0.5885,0.3093,,,99.01935264623096,
239719.0,234525.0,0.7626,-0.5795,0.3093,,,99.4160497616088,
239718.0,234443.0,0.7626,-0.5765,0.3133,,,99.5480996050031,
239793.0,234544.0,0.7596,-0.5775,0.3143,,,99.12739785415158,
239828.0,234536.0,0.7556,-0.5825,0.3143,,,99.29290827525548,
239793.0,234432.0,0.7546,-0.5925,0.3173,,,99.70721504573663,
239862.0,234489.0,0.7566,-0.5925,0.3153,,,99.35731198975647,
239856.0,234469.0,0.7586,-0.5965,0.3163,,,99.41275880740375,
239872.0,234540.0,0.7596,-0.5945,0.3093,,,99.61491483148927,
239797.0,234444.0,0.7606,-0.5915,0.3103,,,99.5166896381383,
239842.0,234434.0,0.7586,-0.5825,0.3083,,,99.60393790796773,
239762.0,234435.0,0.7566,-0.5805,0.3113,,,99.45393610312703,
239772.0,234524.0,0.7556,-0.5835,0.3103,,,99.55547717268156,
239776.0,234440.0,0.7616,-0.5865,0.3083,,,99.65409549270997,
239837.0,234534.0,0.7636,-0.5835,0.3113,,,99.51979641999118,
239839.0,234469.0,0.7616,-0.5845,0.3113,,,99.64172992381205,
239959.0,234522.0,0.7616,-0.5875,0.3123,,,99.67411746108081,
239981.0,234544.0,0.7586,-0.5915,0.3123,,,99.79029803427838,
240011.0,234513.0,0.7596,-0.5895,0.3103,,,99.67471087199532,
240106.0,234633.0,0.7626,-0.5905,0.3103,,,99.24042671993544,
240131.0,234561.0,0.7616,-0.5875,0.3062,,,99.4184590024146,
240236.0,234642.0,0.7626,-0.5885,0.3113,,,99.62409446526269,
240256.0,234688.0,0.7596,-0.5865,0.3113,,,99.5468404284241,
240232.0,234590.0,0.7586,-0.5855,0.3113,,,99.51753870604759,
240316.0,234714.0,0.7596,-0.5835,0.3103,,,99.24726618496064,
240530.0,234653.0,0.7616,-0.5885,0.3072,,,99.38676284127733,
240549.0,234726.0,0.7606,-0.5845,0.3113,,,99.54514790261098,
240589.0,234782.0,0.7606,-0.5895,0.3113,,,99.6482366794079,
240656.0,234794.0,0.7616,-0.5935,0.3133,,,99.47488702153173,
240679.0,234758.0,0.7626,-0.5905,0.3103,,,99.32281101312667,
240735.0,234797.0,0.7576,-0.5845,0.3083,,,99.13961429798394,
240789.0,234769.0,0.7606,-0.5835,0.3103,,,99.27000938381003,
240793.0,234861.0,0.7576,-0.5845,0.3103,,,99.14792936326381,
240858.0,234887.0,0.7576,-0.5845,0.3103,,,99.39481293447791,
240940.0,234809.0,0.7616,-0.5875,0.3052,,,99.52847277326761,
241019.0,234816.0,0.7656,-0.5895,0.3093,,,99.51462640379319,
240932.0,234810.0,0.7626,-0.5895,0.3103,,,99.48123017447531,
240585.0,234616.0,0.7566,-0.5855,0.3123,,,99.56936412322248,
240190.0,234528.0,0.7596,-0.5845,0.3143,,,99.59147577243982,
239882.0,234430.0,0.7576,-0.5905,0.3143,,,99.68740091283959,
239761.0,234452.0,0.7596,-0.5955,0.3143,,,99.55171670864193,
239698.0,234437.0,0.7596,-0.5975,0.3113,,,99.27681095732497,
239761.0,234435.0,0.7616,-0.5905,0.3113,,,99.56001472820262,
239843.0,234529.0,0.7636,-0.5825,0.3143,,,99.06606525995734,
239927.0,234434.0,0.7636,-0.5785,0.3123,,,99.14258962351718,
239942.0,234467.0,0.7576,-0.5845,0.3083,,,99.13353012507864,
239981.0,234496.0,0.7576,-0.5815,0.3113,,,99.57369588749714,
240021.0,234495.0,0.7546,-0.5865,0.3133,,,98.54252302424086,
240034.0,234543.0,0.7586,-0.5885,0.3123,,,98.44634568598552,
240066.0,234485.0,0.7586,-0.5885,0.3123,,,99.07775263372336,
240039.0,234481.0,0.7576,-0.5935,0.3032,,,99.35897255432813,
240030.0,234461.0,0.7666,-0.5935,0.2972,,,99.7097734067519,
240043.0,234486.0,0.7526,-0.5925,0.3072,,,99.69266209492685,
239995.0,234428.0,0.7576,-0.5895,0.3123,,,99.47811310394457,
239948.0,234405.0,0.7616,-0.5815,0.3153,,,99.57976128266932,
239922.0,234433.0,0.7596,-0.5825,0.3153,,,99.3428133904547,
239994.0,234413.0,0.7626,-0.5865,0.3123,,,99.60539384021725,
239984.0,234489.0,0.7636,-0.5875,0.3133,,,99.48227455471498,
240088.0,234491.0,0.7596,-0.5845,0.3103,,,99.2968268125333,
240109.0,234575.0,0.7596,-0.5845,0.3113,,,99.49947010431535,
240205.0,234510.0,0.7586,-0.5845,0.3123,,,99.38129941073261,
240225.0,234591.0,0.7606,-0.5895,0.3093,,,99.53521574664732,
240288.0,234603.0,0.7626,-0.5865,0.3072,,,99.53026135861444,
240320.0,234640.0,0.7576,-0.5875,0.3093,,,99.55660655103499,
240348.0,234568.0,0.7596,-0.5855,0.3123,,,99.53412994220562,
240414.0,234668.0,0.7576,-0.5825,0.3093,,,99.60986869245127,
240500.0,234597.0,0.7586,-0.5855,0.3103,,,99.48524826551359,
240469.0,234644.0,0.7596,-0.5835,0.3093,,,99.27088688075088,
240499.0,234722.0,0.7606,-0.5885,0.3113,,,99.48756634809808,
240492.0,234624.0,0.7606,-0.5865,0.3143,,,99.60058329611556,
240577.0,234730.0,0.7616,-0.5835,0.3143,,,99.66046247029007,
240552.0,234645.0,0.7616,-0.5825,0.3133,,,99.59757587433575,
240616.0,234638.0,0.7626,-0.5875,0.3143,,,99.33614415711756,
240697.0,234749.0,0.7626,-0.5865,0.3123,,,99.47493732545631,
240665.0,234680.0,0.7646,-0.5875,0.3133,,,99.59900702746151,
240936.0,234786.0,0.7606,-0.5855,0.3062,,,99.68070900162726,
240774.0,234682.0,0.7646,-0.5845,0.3083,,,99.80903148978071,
240396.0,234499.0,0.7596,-0.5845,0.3133,,,99.75876235726416,
239975.0,234374.0,0.7566,-0.5865,0.3133,,,99.34640535843067,
239846.0,234309.0,0.7596,-0.5835,0.3133,,,99.67198559601506,
239737.0,234350.0,0.7596,-0.5835,0.3143,,,99.44515292366825,
239763.0,234364.0,0.7616,-0.5875,0.3093,,,99.56139104041355,
239778.0,234366.0,0.7616,-0.5875,0.3093,,,99.61760511273616,
239986.0,234399.0,0.7586,-0.5795,0.3113,,,99.39868474534124,
240035.0,234486.0,0.7626,-0.5755,0.3123,,,99.63313102179823,
240046.0,234435.0,0.7616,-0.5785,0.3103,,,99.84847770371485,
240116.0,234497.0,0.7606,-0.5825,0.3133,,,99.65925987088816,
240146.0,234412.0,0.7586,-0.5915,0.3133,,,99.29189561700171,
240139.0,234559.0,0.7566,-0.5925,0.3133,,,99.14703588509718,
240169.0,234529.0,0.7586,-0.5905,0.3083,,,99.28662019494958,
240162.0,234514.0,0.7586,-0.5905,0.3103,,,99.68707159341022,
240112.0,234487.0,0.7586,-0.5875,0.3093,,,99.64111496832331,
240042.0,234447.0,0.7596,-0.5835,0.3133,,,99.41523077261061,
240016.0,234466.0,0.7616,-0.5815,0.3103,,,99.3902257649666,
239970.0,234442.0,0.7616,-0.5775,0.3072,,,99.49126809083486,
239983.0,234359.0,0.7606,-0.5835,0.3123,,,99.4376419149024,
239990.0,234431.0,0.7616,-0.5855,0.3173,,,99.5829123639312,
240069.0,234446.0,0.7586,-0.5885,0.3133,,,98.8684445937345,
240119.0,234458.0,0.7586,-0.5915,0.3133,,,99.41178298116111,
240190.0,234510.0,0.7586,-0.5915,0.3123,,,99.59631508771032,
240246.0,234483.0,0.7626,-0.5885,0.3123,,,99.4009669127826,
240261.0,234508.0,0.7636,-0.5915,0.3083,,,99.45783811684389,
240337.0,234538.0,0.7626,-0.5835,0.3083,,,,
240364.0,234530.0,0.7636,-0.5835,0.3093,,,,
240382.0,234543.0,0.7616,-0.5825,0.3123,,,,
240435.0,234556.0,0.7616,-0.5805,0.3103,,,,
240444.0,234617.0,0.7596,-0.5855,0.3093,,,,
240531.0,234601.0,0.7606,-0.5875,0.3093,,,,
240561.0,234652.0,0.7596,-0.5865,0.3062,,,,
240603.0,234606.0,0.7596,-0.5845,0.3083,,,,
240618.0,234555.0,0.7596,-0.5895,0.3032,,,,
240599.0,234574.0,0.7616,-0.5865,0.3062,,,,
240673.0,234551.0,0.7606,-0.5875,0.3083,,,,
240719.0,234562.0,0.7596,-0.5845,0.3133,,,,
240703.0,234588.0,0.7616,-0.5855,0.3113,,,,
240798.0,234574.0,0.7646,-0.5855,0.3113,,,,
240784.0,234626.0,0.7596,-0.5865,0.3062,,,,
240836.0,234730.0,0.7606,-0.5865,0.3103,,,,
240839.0,234668.0,0.7636,-0.5845,0.3072,,,,
240913.0,234692.0,0.7636,-0.5815,0.3072,,,,
240817.0,234671.0,0.7626,-0.5815,0.3072,,,,
240550.0,234493.0,0.7596,-0.5825,0.3072,,,,
240140.0,234286.0,0.7566,-0.5845,0.3123,,,,
239750.0,234227.0,0.7566,-0.5875,0.3143,,,,
239613.0,234219.0,0.7586,-0.5915,0.3133,,,,
239775.0,234279.0,0.7586,-0.5795,0.3123,,,,
239873.0,234264.0,0.7576,-0.5845,0.3133,,,,
239800.0,234257.0,0.7596,-0.5875,0.3143,,,,
239751.0,234253.0,0.7616,-0.5905,0.3103,,,,
239703.0,234246.0,0.7626,-0.5885,0.3062,,,,
239742.0,234289.0,0.7606,-0.5865,0.3103,,,,
239596.0,234202.0,0.7576,-0.5845,0.3103,,,,
239689.0,234277.0,0.7586,-0.5815,0.3072,,,,
239623.0,234216.0,0.7596,-0.5835,0.3042,,,,
239787.0,234312.0,0.7606,-0.5835,0.3052,,,,
239802.0,234251.0,0.7606,-0.5815,0.3072,,,,
239801.0,234268.0,0.7586,-0.5825,0.3093,,,,
239934.0,234289.0,0.7576,-0.5825,0.3113,,,,
239982.0,234333.0,0.7596,-0.5885,0.3123,,,,
239937.0,234296.0,0.7626,-0.5895,0.3103,,,,
240056.0,234365.0,0.7616,-0.5885,0.3133,,,,
240011.0,234332.0,0.7626,-0.5865,0.3143,,,,
240076.0,234383.0,0.7616,-0.5825,0.3123,,,,
240071.0,234336.0,0.7636,-0.5825,0.3143,,,,
240127.0,234421.0,0.7636,-0.5835,0.3113,,,,
240213.0,234385.0,0.7626,-0.5835,0.3103,,,,
240152.0,234383.0,0.7606,-0.5815,0.3103,,,,
240303.0,234451.0,0.7606,-0.5845,0.3093,,,,
240309.0,234488.0,0.7606,-0.5845,0.3123,,,,
240369.0,234470.0,0.7596,-0.5835,0.3133,,,,
240339.0,234442.0,0.7586,-0.5865,0.3143,,,,
240445.0,234468.0,0.7576,-0.5865,0.3143,,,,
240468.0,234424.0,0.7616,-0.5835,0.3123,,,,
240453.0,234475.0,0.7626,-0.5825,0.3123,,,,
240522.0,234536.0,0.7626,-0.5855,0.3123,,,,
240553.0,234569.0,0.7606,-0.5835,0.3133,,,,
240623.0,234480.0,0.7606,-0.5865,0.3103,,,,
240697.0,234521.0,0.7586,-0.5865,0.3103,,,,
240578.0,234466.0,0.7636,-0.5865,0.3083,,,,
240348.0,234382.0,0.7636,-0.5855,0.3093,,,,
239924.0,234174.0,0.7626,-0.5845,0.3163,,,,
239541.0,234137.0,0.7636,-0.5835,0.3193,,,,
239255.0,234000.0,0.7596,-0.5875,0.3153,,,,
239248.0,234033.0,0.7606,-0.5895,0.3153,,,,
239319.0,234067.0,0.7616,-0.5905,0.3093,,,,
239429.0,234086.0,0.7636,-0.5865,0.3083,,,,
239362.0,234120.0,0.7666,-0.5825,0.3093,,,,
239469.0,234054.0,0.7656,-0.5745,0.3113,,,,
239449.0,234090.0,0.7646,-0.5835,0.3113,,,,
239471.0,234087.0,0.7586,-0.5835,0.3093,,,,
239469.0,234159.0,0.7566,-0.5865,0.3103,,,,
239435.0,234064.0,0.7626,-0.5875,0.3123,,,,
239485.0,234107.0,0.7606,-0.5925,0.3133,,,,
239535.0,234078.0,0.7596,-0.5885,0.3103,,,,
239368.0,234022.0,0.7606,-0.5855,0.3123,,,,
239379.0,234065.0,0.7606,-0.5885,0.3103,,,,
239483.0,234126.0,0.7606,-0.5915,0.3123,,,,
239494.0,234080.0,0.7616,-0.5895,0.3083,,,,
239595.0,234145.0,0.7646,-0.5865,0.3103,,,,
239618.0,234085.0,0.7636,-0.5815,0.3113,,,,
239652.0,234220.0,0.7626,-0.5815,0.3083,,,,
239725.0,234148.0,0.7616,-0.5845,0.3083,,,,
239763.0,234144.0,0.7596,-0.5855,0.3083,,,,
239842.0,234199.0,0.7596,-0.5845,0.3103,,,,
239805.0,234155.0,0.7626,-0.5835,0.3072,,,,
239834.0,234179.0,0.7606,-0.5825,0.3072,,,,
239902.0,234201.0,0.7606,-0.5805,0.3093,,,,
239903.0,234199.0,0.7626,-0.5805,0.3103,,,,
239971.0,234255.0,0.7606,-0.5845,0.3113,,,,
239989.0,234226.0,0.7626,-0.5845,0.3153,,,,
240022.0,234272.0,0.7596,-0.5815,0.3123,,,,
240002.0,234214.0,0.7596,-0.5825,0.3143,,,,
240109.0,234231.0,0.7616,-0.5795,0.3123,,,,
240097.0,234248.0,0.7606,-0.5795,0.3072,,,,
240174.0,234316.0,0.7596,-0.5825,0.3062,,,,
240190.0,234270.0,0.7626,-0.5825,0.3052,,,,
240243.0,234260.0,0.7616,-0.5825,0.3093,,,,
240091.0,234225.0,0.7636,-0.5835,0.3103,,,,
239825.0,234067.0,0.7596,-0.5815,0.3133,,,,
239476.0,233994.0,0.7576,-0.5805,0.3183,,,,
239210.0,233887.0,0.7616,-0.5795,0.3133,,,,
238993.0,233881.0,0.7626,-0.5825,0.3143,,,,
238897.0,233809.0,0.7656,-0.5855,0.3143,,,,
238980.0,233915.0,0.7656,-0.5855,0.3103,,,,
239063.0,233939.0,0.7656,-0.5855,0.3103,,,,
239031.0,233856.0,0.7656,-0.5735,0.3093,,,,
239096.0,233865.0,0.7636,-0.5735,0.3103,,,,
239183.0,233911.0,0.7636,-0.5735,0.3103,,,,
239139.0,233935.0,0.7576,-0.5785,0.3143,,,,
239160.0,233889.0,0.7576,-0.5775,0.3113,,,,
239176.0,233930.0,0.7586,-0.5815,0.3153,,,,
239152.0,233883.0,0.7616,-0.5895,0.3123,,,,
239175.0,233812.0,0.7596,-0.5865,0.3083,,,,
239070.0,233931.0,0.7616,-0.5885,0.3072,,,,
239037.0,233886.0,0.7606,-0.5835,0.3093,,,,
238976.0,233808.0,0.7576,-0.5785,0.3113,,,,
238961.0,233817.0,0.7596,-0.5775,0.3103,,,,
239019.0,233827.0,0.7626,-0.5805,0.3103,,,,
239038.0,233851.0,0.7596,-0.5855,0.3143,,,,
239066.0,233926.0,0.7606,-0.5855,0.3113,,,,
239144.0,233873.0,0.7646,-0.5875,0.3133,,,,
239155.0,233872.0,0.7666,-0.5825,0.3143,,,,
239271.0,233870.0,0.7646,-0.5825,0.3093,,,,
239299.0,233949.0,0.7646,-0.5865,0.3052,,,,
239325.0,233998.0,0.7616,-0.5835,0.3042,,,,
239512.0,233935.0,0.7606,-0.5875,0.3062,,,,
239570.0,234004.0,0.7576,-0.5875,0.3093,,,,
239601.0,233998.0,0.7586,-0.5875,0.3113,,,,
239625.0,234042.0,0.7606,-0.5865,0.3113,,,,
239658.0,234020.0,0.7606,-0.5865,0.3123,,,,
239682.0,234023.0,0.7586,-0.5845,0.3072,,,,
239767.0,234159.0,0.7576,-0.5865,0.3083,,,,
239839.0,234110.0,0.7596,-0.5845,0.3042,,,,
239797.0,234019.0,0.7656,-0.5835,0.3032,,,,
239570.0,233922.0,0.7646,-0.5795,0.3032,,,,
239178.0,233834.0,0.7616,-0.5815,0.3072,,,,
238813.0,233699.0,0.7616,-0.5825,0.3113,,,,
238586.0,233567.0,0.7626,-0.5845,0.3153,,,,
238542.0,233547.0,0.7606,-0.5905,0.3143,,,,
238528.0,233604.0,0.7616,-0.5895,0.3123,,,,
238622.0,233731.0,0.7636,-0.5845,0.3083,,,,
238693.0,233608.0,0.7676,-0.5785,0.3072,,,,
238711.0,233652.0,0.7666,-0.5795,0.3103,,,,
238707.0,233695.0,0.7636,-0.5745,0.3113,,,,
238646.0,233630.0,0.7606,-0.5815,0.3083,,,,
238668.0,233660.0,0.7576,-0.5865,0.3133,,,,
238709.0,233674.0,0.7646,-0.5885,0.3133,,,,
238735.0,233737.0,0.7626,-0.5935,0.3113,,,,
238700.0,233602.0,0.7616,-0.5905,0.3103,,,,
238628.0,233632.0,0.7616,-0.5875,0.3083,,,,
238596.0,233630.0,0.7606,-0.5805,0.3113,,,,
238585.0,233615.0,0.7576,-0.5755,0.3103,,,,
238571.0,233670.0,0.7606,-0.5815,0.3052,,,,
238591.0,233609.0,0.7566,-0.5825,0.3093,,,,
238646.0,233665.0,0.7586,-0.5845,0.3072,,,,
238710.0,233673.0,0.7596,-0.5855,0.3153,,,,
238704.0,233644.0,0.7586,-0.5835,0.3143,,,,
238770.0,233689.0,0.7596,-0.5865,0.3103,,,,
238829.0,233760.0,0.7616,-0.5915,0.3113,,,,
238842.0,233685.0,0.7626,-0.5885,0.3093,,,,
238830.0,233690.0,0.7596,-0.5845,0.3103,,,,
238889.0,233780.0,0.7596,-0.5855,0.3103,,,,
238934.0,233725.0,0.7606,-0.5835,0.3163,,,,
