IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
255417.0,209247.0,-0.1781,-0.4414,-0.8787,,,99.91654608316605,
255160.0,208936.0,-0.1811,-0.4434,-0.8777,,,99.88764054717294,
253491.0,208156.0,-0.1821,-0.4414,-0.8777,,,99.88784981338668,
251111.0,207627.0,-0.1801,-0.4434,-0.8807,,,99.85153143500058,
250544.0,207507.0,-0.1831,-0.4464,-0.8797,,,99.95221742285514,
250308.0,207378.0,-0.1821,-0.4454,-0.8787,,,99.89952940756653,
250375.0,207526.0,-0.1821,-0.4454,-0.8767,,,99.90245353818015,
250656.0,207639.0,-0.1801,-0.4484,-0.8687,,,99.82690787413085,
250934.0,207700.0,-0.1751,-0.4454,-0.8697,,,99.95443952674812,
251208.0,207815.0,-0.1791,-0.4414,-0.8737,,,99.8320188743196,
251511.0,207988.0,-0.1771,-0.4364,-0.8757,,,99.79901900088863,
251895.0,208099.0,-0.1831,-0.4414,-0.8767,,,99.86577098625784,
252494.0,208352.0,-0.1852,-0.4424,-0.8787,,,99.84240475214496,
253008.0,208446.0,-0.1892,-0.4374,-0.8797,,,99.80346168466386,
253488.0,208650.0,-0.1902,-0.4384,-0.8777,,,99.86393414426257,
253747.0,208741.0,-0.1892,-0.4454,-0.8757,,,99.80613792269628,
253753.0,208633.0,-0.1902,-0.4434,-0.8747,,,99.79170718895419,
253746.0,208621.0,-0.1942,-0.4404,-0.8677,,,99.81570163481895,
253628.0,208603.0,-0.1892,-0.4444,-0.8687,,,99.78287815910403,
253673.0,208596.0,-0.1852,-0.4414,-0.8697,,,99.84345510191832,
253857.0,208729.0,-0.1841,-0.4374,-0.8737,,,99.80214065536268,
254064.0,208761.0,-0.1852,-0.4344,-0.8697,,,99.89739325829588,
254371.0,208881.0,-0.1841,-0.4334,-0.8727,,,99.81306350932714,
254581.0,208923.0,-0.1821,-0.4303,-0.8737,,,99.88000085005257,
254863.0,209002.0,-0.1821,-0.4354,-0.8747,,,99.90967939914806,
254938.0,209037.0,-0.1862,-0.4394,-0.8737,,,99.83195784216578,
255095.0,209092.0,-0.1872,-0.4384,-0.8767,,,99.8931302710266,
255185.0,209187.0,-0.1882,-0.4394,-0.8807,,,99.66669564716989,
