"TIME","IR","RED","X","Y","Z"
1511639665662,251268,237782,-0.1141,-0.9177,-0.3443
1511639665682,251554,237849,-0.1151,-0.9177,-0.3503
1511639665702,251866,237984,-0.1141,-0.9127,-0.3463
1511639665722,252182,238074,-0.1161,-0.9127,-0.3523
1511639665742,252484,238214,-0.1201,-0.9137,-0.3523
1511639665762,252738,238254,-0.1201,-0.9157,-0.3523
1511639665782,252925,238324,-0.1171,-0.9167,-0.3513
1511639665802,253028,238297,-0.1171,-0.9147,-0.3493
1511639665822,253100,238440,-0.1171,-0.9167,-0.3473
1511639665843,253109,238463,-0.1171,-0.9177,-0.3473
1511639665862,253046,238317,-0.1181,-0.9177,-0.3483
1511639665883,252938,238332,-0.1191,-0.9137,-0.3473
1511639665903,252910,238332,-0.1151,-0.9167,-0.3453
1511639666063,253470,238608,-0.1161,-0.9167,-0.3423
1511639666082,253529,238555,-0.1151,-0.9157,-0.3453
1511639666102,253711,238644,-0.1121,-0.9147,-0.3463
1511639666123,253739,238729,-0.1161,-0.9117,-0.3473
1511639666143,253825,238697,-0.1131,-0.9127,-0.3433
1511639666163,253893,238680,-0.1131,-0.9177,-0.3463
1511639666183,254026,238677,-0.1121,-0.9187,-0.3503
1511639666203,253956,238650,-0.1111,-0.9187,-0.3443
1511639666223,253484,238296,-0.1151,-0.9187,-0.3463
1511639666243,252172,237772,-0.1141,-0.9157,-0.3453
1511639666263,251221,237519,-0.1161,-0.9137,-0.3463
1511639666284,250773,237494,-0.1161,-0.9147,-0.3473
1511639666304,250642,237488,-0.1181,-0.9167,-0.3463
1511639666323,250735,237497,-0.1191,-0.9187,-0.3443
1511639666343,250877,237514,-0.1161,-0.9157,-0.3433
1511639666364,251045,237662,-0.1161,-0.9137,-0.3443
1511639666384,251308,237792,-0.1191,-0.9147,-0.3493
1511639666404,251611,237812,-0.1181,-0.9137,-0.3473
1511639666424,251954,238006,-0.1161,-0.9177,-0.3423
1511639666443,252212,238031,-0.1161,-0.9177,-0.3423
1511639666463,252545,238127,-0.1171,-0.9177,-0.3343
1511639666484,252776,238348,-0.1201,-0.9187,-0.3473
1511639666503,253028,238291,-0.1201,-0.9187,-0.3473
1511639666523,253176,238332,-0.1191,-0.9137,-0.3553
1511639666543,253249,238377,-0.1161,-0.9097,-0.3523
1511639666563,253226,238316,-0.1171,-0.9137,-0.3493
1511639666583,253167,238314,-0.1151,-0.9157,-0.3463
1511639666605,253065,238322,-0.1151,-0.9147,-0.3423
1511639666624,252909,238280,-0.1141,-0.9167,-0.3443
1511639666644,252948,238307,-0.1171,-0.9137,-0.3433
1511639666664,252986,238329,-0.1181,-0.9137,-0.3423
1511639666684,253121,238346,-0.1181,-0.9157,-0.3473
1511639666704,253253,238405,-0.1171,-0.9167,-0.3483
1511639666724,253401,238463,-0.1141,-0.9217,-0.3463
1511639666745,253443,238574,-0.1131,-0.9227,-0.3423
1511639666765,253525,238614,-0.1151,-0.9227,-0.3403
1511639666785,253628,238593,-0.1151,-0.9217,-0.3433
1511639666804,253546,238501,-0.1161,-0.9197,-0.3403
1511639666824,253266,238304,-0.1151,-0.9177,-0.3433
1511639666845,252582,238103,-0.1171,-0.9177,-0.3453
1511639666864,251842,237832,-0.1151,-0.9197,-0.3473
1511639666885,251516,237772,-0.1151,-0.9177,-0.3443
1511639666905,251353,237724,-0.1121,-0.9187,-0.3473
1511639666925,251411,237746,-0.1101,-0.9137,-0.3473
1511639666944,251538,237823,-0.1131,-0.9137,-0.3453
1511639666965,251965,237990,-0.1111,-0.9197,-0.3413
1511639666985,252269,238097,-0.1091,-0.9217,-0.3423
1511639667005,252685,238220,-0.1131,-0.9197,-0.3463
1511639667026,252956,238381,-0.1121,-0.9227,-0.3473
1511639667045,253196,238443,-0.1141,-0.9227,-0.3483
1511639667196,253788,238691,-0.1151,-0.9147,-0.3443
1511639667216,253738,238668,-0.1161,-0.9137,-0.3463
1511639667236,253755,238696,-0.1141,-0.9117,-0.3493
1511639667255,253834,238654,-0.1121,-0.9177,-0.3453
1511639667276,253881,238692,-0.1141,-0.9197,-0.3453
1511639667296,253851,238694,-0.1171,-0.9167,-0.3433
1511639667316,253950,238757,-0.1141,-0.9197,-0.3433
1511639667335,254075,238742,-0.1131,-0.9177,-0.3443
1511639667356,254031,238864,-0.1121,-0.9207,-0.3443
1511639667375,254226,238772,-0.1161,-0.9197,-0.3433
1511639667396,254272,238855,-0.1161,-0.9137,-0.3433
1511639667416,254356,238924,-0.1201,-0.9177,-0.3433
1511639667436,254362,238902,-0.1191,-0.9187,-0.3413
1511639667456,254460,238928,-0.1161,-0.9217,-0.3433
1511639667476,254536,238921,-0.1191,-0.9197,-0.3413
1511639667496,254578,238948,-0.1201,-0.9177,-0.3453
1511639667516,254631,238981,-0.1191,-0.9207,-0.3473
1511639667537,254717,239048,-0.1181,-0.9207,-0.3453
1511639667556,254721,238990,-0.1151,-0.9167,-0.3403
1511639667577,254744,239051,-0.1181,-0.9167,-0.3423
1511639667596,254797,239030,-0.1211,-0.9147,-0.3423
1511639667616,254770,239032,-0.1191,-0.9157,-0.3403
1511639667637,254838,239052,-0.1191,-0.9157,-0.3403
1511639667656,254838,239055,-0.1161,-0.9187,-0.3533
1511639667677,254945,239120,-0.1211,-0.9127,-0.3453
1511639667697,255016,239084,-0.1171,-0.9157,-0.3493
1511639667717,255047,239164,-0.1201,-0.9187,-0.3413
1511639667736,254962,239043,-0.1161,-0.9187,-0.3403
1511639667757,254638,238934,-0.1191,-0.9197,-0.3423
1511639667777,253602,238346,-0.1181,-0.9147,-0.3453
1511639667797,252389,238097,-0.1201,-0.9147,-0.3483
1511639667817,251673,237831,-0.1151,-0.9137,-0.3453
1511639667837,251541,237834,-0.1151,-0.9157,-0.3453
1511639667857,251591,237944,-0.1121,-0.9147,-0.3403
1511639667877,251766,237969,-0.1151,-0.9167,-0.3443
1511639667897,252084,238092,-0.1131,-0.9177,-0.3413
1511639667917,252516,238250,-0.1101,-0.9187,-0.3413
1511639667937,252926,238309,-0.1111,-0.9147,-0.3403
1511639667957,253181,238500,-0.1121,-0.9167,-0.3423
1511639667978,253522,238627,-0.1151,-0.9177,-0.3443
1511639667997,253655,238627,-0.1141,-0.9157,-0.3433
1511639668017,253894,238737,-0.1151,-0.9147,-0.3453
1511639668038,254066,238838,-0.1121,-0.9157,-0.3443
1511639668057,254103,238766,-0.1141,-0.9217,-0.3453
1511639668077,254295,238766,-0.1181,-0.9157,-0.3433
1511639668097,254340,238809,-0.1161,-0.9127,-0.3443
1511639668117,254259,238780,-0.1171,-0.9127,-0.3443
1511639668138,254233,238835,-0.1151,-0.9157,-0.3453
1511639668157,254133,238725,-0.1121,-0.9147,-0.3443
1511639668178,254033,238781,-0.1111,-0.9157,-0.3433
1511639668328,254376,238895,-0.1151,-0.9137,-0.3463
1511639668348,254505,238957,-0.1131,-0.9157,-0.3443
1511639668368,254594,238928,-0.1151,-0.9157,-0.3443
1511639668388,254591,238970,-0.1151,-0.9137,-0.3473
1511639668408,254488,238905,-0.1141,-0.9147,-0.3463
1511639668428,253865,238479,-0.1161,-0.9147,-0.3453
1511639668448,252664,238120,-0.1201,-0.9177,-0.3493
1511639668468,251890,237864,-0.1191,-0.9207,-0.3493
1511639668488,251591,237777,-0.1151,-0.9177,-0.3483
1511639668508,251409,237759,-0.1171,-0.9177,-0.3483
1511639668528,251578,237811,-0.1131,-0.9157,-0.3483
1511639668548,251671,237892,-0.1141,-0.9177,-0.3463
1511639668569,251995,238097,-0.1131,-0.9167,-0.3483
1511639668589,252331,238214,-0.1141,-0.9187,-0.3473
